ID,sex,race,eyes
Y20289,Male,White,Blue
Y20290,Male,White,Dark
Y20293,Male,Hispanic,Dark
Y20294,Male,White,Blue
Y20295,Male,Dark,Dark
Y20299,Male,Dark,Dark
Y20300,Male,Hispanic,Green
Y20301,Male,Hispanic,Dark
Y20302,Male,White,Blue
Y20303,Male,Hispanic,Dark
Y20304,Male,Dark,Dark
Y20306,Male,Dark,Dark
Y20307,Male,Dark,Dark
Y20310,Male,Dark,Dark
Y20312,Male,White,Dark
Y20313,Male,White,Hazel
Y20315,Male,Dark,Dark
Y20316,Male,White,Blue
Y20317,Male,White,Hazel
Y20318,Male,Dark,Dark
Y20320,Male,Dark,Dark
Y20322,Male,White,Dark
Y20325,Male,White,Green
Y20326,Male,Hispanic,Dark
Y20327,Male,Dark,Dark
Y20329,Male,White,Hazel
Y20330,Female,Dark,Dark
Y20333,Male,Hispanic,Dark
Y20334,Male,Hispanic,Dark
Y20336,Male,White,Hazel
Y20338,Male,Dark,Dark
Y20340,Male,Hispanic,Dark
Y20341,Male,Dark,Dark
Y20342,Male,Dark,Dark
Y20343,Male,White,Dark
Y20345,Male,Dark,Dark
Y20346,Male,White,Dark
Y20348,Male,Dark,Dark
Y20349,Male,White,Blue
Y20350,Male,Dark,Dark
Y20351,Male,White,Dark
Y20352,Male,White,Hazel
Y20354,Male,Dark,Dark
Y20355,Male,Dark,Dark
Y20356,Male,White,Blue
Y20357,Male,White,Hazel
Y20358,Male,White,Dark
Y20359,Male,White,Hazel
Y20361,Male,White,Blue
Y20362,Male,White,Dark
Y20363,Male,Dark,Dark
Y20365,Male,Dark,Dark
Y20366,Male,Dark,Dark
Y20367,Male,Hispanic,Dark
Y20368,Male,Dark,Dark
Y20369,Male,Hispanic,Dark
Y20373,Male,Dark,Dark
Y20375,Female,White,Hazel
Y20376,Male,White,Green
Y20385,Male,Dark,Dark
Y20387,Male,Asian,Dark
Y20388,Female,Dark,Dark
Y20390,Male,White,Dark
Y20391,Male,Hispanic,Dark
Y20392,Male,Dark,Dark
Y20393,Male,White,Blue
Y20394,Male,Dark,Dark
Y20395,Male,White,Dark
Y20396,Male,Dark,Dark
Y20397,Female,White,Dark
Y20398,Male,White,Hazel
Y20399,Male,Dark,Dark
Y20400,Male,White,Green
Y20401,Male,White,Hazel
Y20402,Male,Dark,Dark
Y20403,Male,White,Dark
Y20404,Female,White,Blue
Y20405,Male,White,Dark
Y20406,Male,White,Hazel
Y20407,Male,White,Blue
Y20408,Male,White,Blue
Y20409,Male,White,Dark
Y20410,Male,White,Dark
Y20415,Female,Dark,Dark
Y20416,Female,White,Hazel
Y20418,Male,White,Dark
Y20420,Male,White,Dark
Y20421,Male,Dark,Dark
Y20422,Male,White,Blue
Y20423,Male,Dark,Dark
Y20424,Male,White,Blue
Y20425,Male,Dark,Dark
Y20427,Male,Dark,Dark
Y20429,Male,Hispanic,Dark
Y20430,Male,White,Blue
Y20431,Male,Dark,Dark
Y20441,Male,Dark,Dark
Y20442,Male,Hispanic,Dark
Y20444,Male,Dark,Dark
Y20447,Female,Asian,Dark
Y20448,Female,Hispanic,Dark
Y20449,Male,Hispanic,Dark
Y20450,Male,Dark,Dark
Y20451,Male,Dark,Dark
Y20453,Male,Dark,Dark
Y20454,Male,Hispanic,Dark
Y20455,Male,Dark,Dark
Y20459,Male,White,Hazel
Y20460,Male,Dark,Dark
Y20461,Male,Dark,Dark
Y20464,Male,Dark,Dark
Y20465,Male,White,Blue
Y20466,Male,Dark,Dark
Y20468,Male,White,Green
Y20471,Male,Dark,Dark
Y20473,Male,Hispanic,Dark
Y20476,Male,White,Dark
Y20477,Male,Dark,Dark
Y20478,Male,Dark,Dark
Y20479,Female,White,Hazel
Y20480,Male,Dark,Dark
Y20481,Male,Dark,Dark
Y20482,Male,Dark,Dark
Y20483,Male,White,Hazel
Y20485,Male,White,Green
Y20492,Male,Dark,Dark
Y20493,Male,Dark,Dark
Y20496,Male,Hispanic,Dark
Y20498,Male,White,Dark
Y20499,Male,Dark,Dark
Y20500,Male,White,Green
Y20503,Male,White,Dark
Y20504,Male,White,Blue
Y20506,Male,White,Green
Y20508,Male,Dark,Dark
Y20512,Male,Dark,Dark
Y20513,Male,Dark,Dark
Y20514,Female,White,Dark
Y20518,Male,White,Blue
Y20519,Male,Dark,Dark
Y20520,Male,White,Dark
Y20521,Male,Hispanic,Dark
Y20522,Female,White,Hazel
Y20523,Female,White,Dark
Y20524,Male,Dark,Dark
Y20527,Female,White,Blue
Y20532,Male,Dark,Dark
Y20533,Male,Dark,Dark
Y20534,Male,Dark,Dark
Y20536,Male,Dark,Dark
Y20537,Male,Dark,Dark
Y20538,Male,White,Blue
Y20539,Male,White,Blue
Y20541,Male,Hispanic,Dark
Y20542,Male,Dark,Dark
Y20543,Male,Hispanic,Dark
Y20544,Male,Hispanic,Dark
Y20546,Male,White,Dark
Y20547,Male,White,Dark
Y20548,Male,White,Blue
Y20549,Male,Dark,Dark
Y20550,Male,Dark,Dark
Y20551,Male,Dark,Dark
Y20552,Male,Unknown,Not Available
Y20553,Male,Unknown,Not Available
Y20554,Female,White,Blue
Y20555,Female,White,Dark
Y20556,Male,White,Dark
Y20557,Male,White,Blue
Y20558,Male,Hispanic,Dark
Y20559,Male,Dark,Dark
Y20560,Male,White,Green
Y20561,Male,White,Green
Y20562,Male,White,Dark
Y20563,Male,White,Hazel
Y20564,Male,Dark,Dark
Y20565,Male,White,Blue
Y20568,Female,White,Green
Y20573,Male,White,Dark
Y20574,Male,Dark,Dark
Y20575,Male,Dark,Dark
Y20576,Male,Dark,Dark
Y20577,Male,White,Green
Y20578,Male,White,Blue
Y20579,Male,White,Dark
Y20580,Male,White,Dark
Y20581,Male,Hispanic,Dark
Y20582,Male,Hispanic,Dark
Y20583,Male,White,Dark
Y20584,Male,Hispanic,Dark
Y20585,Male,White,Hazel
Y20586,Male,Dark,Dark
Y20587,Male,White,Blue
Y20589,Male,White,Blue
Y20590,Male,White,Dark
Y20591,Male,White,Green
Y20599,Male,White,Hazel
Y20600,Male,Dark,Dark
Y20601,Male,Dark,Dark
Y20602,Male,Dark,Dark
Y20604,Male,White,Green
Y20606,Male,Dark,Dark
Y20608,Male,Dark,Dark
Y20610,Male,Dark,Dark
Y20611,Male,Dark,Dark
Y20612,Male,Dark,Dark
Y20615,Male,Dark,Dark
Y20617,Male,Dark,Dark
Y20620,Male,Dark,Dark
Y20622,Female,White,Blue
Y20623,Male,White,Blue
Y20624,Female,White,Green
Y20626,Female,White,Blue
Y20628,Male,Hispanic,Dark
Y20629,Male,White,Blue
Y20630,Male,White,Hazel
Y20631,Male,Dark,Dark
Y20632,Male,Dark,Dark
Y20633,Male,Dark,Dark
Y20634,Male,White,Blue
Y20635,Male,Dark,Dark
Y20636,Male,Hispanic,Dark
Y20637,Male,Dark,Dark
Y20639,Male,White,Hazel
Y20641,Male,White,Blue
Y20642,Male,Dark,Dark
Y20644,Male,White,Green
Y20645,Male,Hispanic,Dark
Y20646,Male,Hispanic,Dark
Y20647,Male,Hispanic,Dark
Y20648,Male,White,Dark
Y20649,Male,Hispanic,Dark
Y20650,Male,White,Blue
Y20654,Male,Dark,Dark
Y20655,Male,Hispanic,Dark
Y20656,Male,White,Blue
Y20657,Male,Dark,Dark
Y20658,Male,Dark,Dark
Y20659,Male,White,Dark
Y20660,Male,White,Blue
Y20661,Male,White,Dark
Y20662,Female,White,Dark
Y20663,Female,White,Hazel
Y20664,Female,White,Dark
Y20666,Male,White,Dark
Y20669,Male,White,Green
Y20670,Male,White,Dark
Y20671,Female,White,Blue
Y20672,Male,Dark,Dark
Y20674,Male,Dark,Dark
Y20675,Male,Hispanic,Dark
Y20676,Male,Dark,Dark
Y20677,Male,Dark,Dark
Y20678,Male,Dark,Dark
Y20681,Male,Hispanic,Dark
Y20682,Male,Dark,Dark
Y20686,Male,Hispanic,Dark
Y20687,Male,Dark,Dark
Y20689,Male,White,Dark
Y20690,Male,White,Dark
Y20691,Male,Dark,Dark
Y20692,Male,Dark,Dark
Y20693,Male,Dark,Dark
Y20694,Male,Hispanic,Dark
Y20696,Male,White,Blue
Y20697,Male,Dark,Dark
Y20698,Male,Hispanic,Dark
Y20699,Male,Dark,Dark
Y20700,Male,Hispanic,Dark
Y20701,Male,Dark,Dark
Y20702,Male,Dark,Dark
Y20703,Male,White,Dark
Y20704,Male,White,Blue
Y20705,Male,Dark,Dark
Y20706,Male,White,Hazel
Y20707,Male,Hispanic,Dark
Y20708,Male,Hispanic,Dark
Y20709,Male,White,Blue
Y20710,Male,Asian,Dark
Y20711,Male,White,Blue
Y20713,Male,Hispanic,Dark
Y20714,Male,White,Blue
Y20715,Male,White,Dark
Y20716,Male,White,Dark
Y20717,Male,White,Blue
Y20718,Male,White,Blue
Y20722,Female,White,Green
Y20723,Female,White,Blue
Y20725,Female,White,Blue
Y20728,Female,Dark,Dark
Y20732,Female,Hispanic,Dark
Y20733,Female,White,Dark
Y20736,Female,Dark,Dark
Y20737,Male,White,Dark
Y20738,Male,Dark,Dark
Y20739,Male,Dark,Dark
Y20740,Male,Dark,Dark
Y20741,Male,Dark,Dark
Y20742,Male,White,Blue
Y20743,Male,White,Dark
Y20748,Male,White,Dark
Y20749,Male,Dark,Dark
Y20750,Male,Hispanic,Dark
Y20751,Male,White,Green
Y20752,Male,White,Blue
Y20753,Male,Dark,Dark
Y20754,Male,Dark,Dark
Y20755,Male,Dark,Dark
Y20756,Male,White,Green
Y20759,Male,Dark,Dark
Y20760,Male,Dark,Dark
Y20761,Male,Dark,Dark
Y20762,Male,White,Blue
Y20764,Male,Dark,Dark
Y20768,Male,Dark,Dark
Y20770,Male,Hispanic,Dark
Y20771,Male,Dark,Dark
Y20778,Male,White,Blue
Y20779,Female,White,Blue
Y20781,Male,White,Dark
Y20782,Male,Dark,Dark
Y20787,Male,Dark,Dark
Y20788,Male,Dark,Dark
Y20789,Male,Dark,Dark
Y20790,Female,Dark,Dark
Y20791,Male,Dark,Dark
Y20792,Female,White,Blue
Y20793,Male,White,Dark
Y20794,Male,White,Dark
Y20795,Male,Dark,Dark
Y20796,Male,Dark,Dark
Y20797,Male,Dark,Dark
Y20799,Male,Dark,Dark
Y20800,Male,Hispanic,Dark
Y20802,Male,Dark,Dark
Y20804,Male,Hispanic,Dark
Y20805,Male,Hispanic,Dark
Y20806,Male,Dark,Dark
Y20807,Female,White,Dark
Y20808,Male,White,Green
Y20809,Male,White,Hazel
Y20810,Male,White,Hazel
Y20811,Male,White,Blue
Y20812,Male,Dark,Dark
Y20813,Male,Dark,Dark
Y20814,Male,White,Blue
Y20815,Male,Dark,Dark
Y20816,Male,White,Dark
Y20817,Male,Dark,Dark
Y20818,Male,Dark,Dark
Y20819,Male,Dark,Dark
Y20821,Female,Dark,Dark
Y20822,Male,White,Blue
Y20824,Female,White,Hazel
Y20825,Male,White,Blue
Y20826,Female,White,Blue
Y20827,Male,Asian,Dark
Y20828,Male,White,Blue
Y20829,Female,White,Blue
Y20830,Female,White,Dark
Y20831,Male,Dark,Dark
Y20833,Male,Dark,Dark
Y20834,Male,Dark,Dark
Y20835,Male,Dark,Dark
Y20836,Male,Hispanic,Dark
Y20837,Male,Dark,Dark
Y20838,Male,Dark,Dark
Y20839,Male,Dark,Dark
Y20840,Male,Dark,Dark
Y20842,Male,Dark,Dark
Y20845,Male,Hispanic,Dark
Y20846,Male,White,Dark
Y20847,Male,Hispanic,Dark
Y20848,Male,Dark,Dark
Y20849,Male,White,Green
Y20850,Male,Dark,Dark
Y20852,Male,White,Green
Y20853,Male,White,Dark
Y20859,Female,White,Blue
Y20860,Male,Dark,Dark
Y20865,Male,Dark,Dark
Y20866,Male,Dark,Dark
Y20867,Male,White,Blue
Y20868,Male,White,Dark
Y20870,Male,Dark,Dark
Y20873,Male,White,Dark
Y20874,Male,Dark,Dark
Y20875,Male,Dark,Dark
Y20876,Male,Hispanic,Dark
Y20877,Male,Dark,Dark
Y20878,Male,Dark,Dark
Y20880,Male,Dark,Dark
Y20881,Male,White,Dark
Y20882,Male,Dark,Dark
Y20884,Male,White,Hazel
Y20885,Male,White,Green
Y20886,Male,Dark,Dark
Y20887,Male,Hispanic,Dark
Y20888,Male,White,Dark
Y20890,Female,White,Hazel
Y20892,Female,White,Blue
Y20895,Male,White,Dark
Y20899,Male,Dark,Dark
Y20900,Male,Dark,Dark
Y20901,Female,Dark,Dark
Y20902,Female,Dark,Dark
Y20903,Male,Dark,Dark
Y20904,Male,White,Blue
Y20905,Male,White,Dark
Y20906,Female,White,Dark
Y20907,Female,White,Blue
Y20908,Female,Dark,Dark
Y20913,Female,White,Dark
Y20914,Female,Hispanic,Dark
Y20915,Female,White,Dark
Y20918,Female,Hispanic,Dark
Y20919,Male,Dark,Dark
Y20920,Male,Dark,Dark
Y20921,Male,White,Dark
Y20922,Male,Dark,Dark
Y20923,Male,White,Dark
Y20924,Male,Dark,Dark
Y20925,Male,White,Blue
Y20926,Male,Dark,Dark
Y20927,Male,Dark,Dark
Y20928,Male,White,Blue
Y20929,Male,Dark,Dark
Y20930,Male,White,Dark
Y20931,Male,White,Green
Y20932,Male,White,Hazel
Y20933,Male,Dark,Dark
Y20934,Male,Dark,Dark
Y20935,Male,Dark,Dark
Y20936,Male,Hispanic,Dark
Y20937,Male,White,Dark
Y20939,Male,White,Blue
Y20940,Male,Dark,Dark
Y20941,Male,Dark,Dark
Y20942,Male,White,Blue
Y20943,Male,White,Green
Y20951,Female,White,Hazel
Y20952,Male,Dark,Dark
Y20953,Male,White,Blue
Y20954,Male,White,Blue
Y20955,Female,White,Green
Y20956,Female,White,Blue
Y20957,Female,White,Blue
Y20958,Male,Dark,Dark
Y20960,Male,Dark,Dark
Y20962,Male,Dark,Dark
Y20966,Male,White,Green
Y20969,Male,Asian,Dark
Y20970,Male,Dark,Dark
Y20973,Male,White,Blue
Y20977,Male,Dark,Dark
Y20981,Male,White,Dark
Y20982,Male,White,Blue
Y20983,Male,White,Dark
Y20984,Male,Hispanic,Dark
Y20985,Female,White,Blue
Y20986,Male,White,Hazel
Y20987,Female,White,Hazel
Y20989,Male,White,Blue
Y20990,Male,White,Dark
Y20991,Male,Dark,Dark
Y20992,Male,White,Green
Y20993,Male,White,Hazel
Y20994,Male,White,Dark
Y20996,Male,Dark,Dark
Y20997,Male,Dark,Dark
Y20998,Male,Hispanic,Dark
Y21000,Male,White,Hazel
Y21001,Male,White,Dark
Y21002,Male,White,Hazel
Y21003,Male,White,Dark
Y21004,Male,White,Blue
Y21008,Female,White,Blue
Y21009,Male,Dark,Dark
Y21010,Male,Hispanic,Dark
Y21011,Male,Dark,Dark
Y21012,Male,Dark,Dark
Y21013,Male,Dark,Dark
Y21014,Male,Hispanic,Dark
Y21015,Male,Dark,Dark
Y21016,Male,Hispanic,Dark
Y21017,Male,Dark,Dark
Y21018,Male,Hispanic,Dark
Y21019,Male,White,Blue
Y21021,Male,Hispanic,Dark
Y21022,Female,Dark,Dark
Y21023,Female,Dark,Dark
Y21025,Male,White,Blue
Y21026,Male,White,Dark
Y21027,Male,White,Blue
Y21028,Male,Dark,Dark
Y21029,Male,Dark,Dark
Y21030,Male,Dark,Dark
Y21034,Male,White,Dark
Y21035,Male,White,Hazel
Y21037,Female,White,Dark
Y21038,Male,Dark,Dark
Y21039,Male,White,Dark
Y21040,Male,White,Blue
Y21041,Female,Dark,Dark
Y21042,Male,White,Hazel
Y21043,Male,White,Blue
Y21044,Male,Dark,Dark
Y21045,Male,Dark,Dark
Y21046,Male,Dark,Dark
Y21047,Female,White,Dark
Y21048,Male,Dark,Dark
Y21050,Male,Hispanic,Dark
Y21051,Male,White,Green
Y21052,Male,Dark,Dark
Y21053,Male,Dark,Dark
Y21057,Male,White,Dark
Y21058,Male,Dark,Dark
Y21060,Male,White,Blue
Y21062,Male,White,Dark
Y21063,Male,Dark,Dark
Y21065,Male,White,Blue
Y21066,Male,Hispanic,Dark
Y21067,Male,White,Hazel
Y21069,Male,White,Blue
Y21070,Male,White,Dark
Y21071,Male,White,Blue
Y21073,Male,White,Blue
Y21077,Female,White,Green
Y21078,Male,White,Blue
Y21079,Male,Hispanic,Hazel
Y21080,Male,Hispanic,Dark
Y21081,Male,Dark,Dark
Y21082,Female,Dark,Dark
Y21083,Female,Dark,Dark
Y21084,Female,Dark,Dark
Y21086,Female,Hispanic,Dark
Y21087,Female,Dark,Dark
Y21088,Female,Hispanic,Dark
Y21089,Male,White,Hazel
Y21090,Female,White,Blue
Y21092,Male,White,Dark
Y21093,Male,White,Blue
Y21094,Male,Dark,Dark
Y21095,Male,White,Green
Y21097,Male,Hispanic,Dark
Y21098,Male,White,Dark
Y21099,Male,White,Blue
Y21103,Male,White,Blue
Y21104,Male,Dark,Dark
Y21105,Male,Dark,Dark
Y21106,Male,Dark,Dark
Y21107,Male,White,Dark
Y21108,Male,Dark,Dark
Y21109,Male,Hispanic,Dark
Y21110,Male,White,Dark
Y21111,Male,Dark,Dark
Y21112,Male,Dark,Dark
Y21113,Male,Dark,Dark
Y21114,Male,White,Green
Y21115,Male,White,Blue
Y21116,Male,Dark,Dark
Y21118,Male,Dark,Dark
Y21119,Male,Dark,Dark
Y21121,Male,Hispanic,Dark
Y21122,Male,Dark,Dark
Y21123,Male,White,Dark
Y21128,Male,Dark,Dark
Y21129,Male,Dark,Dark
Y21130,Male,Dark,Dark
Y21133,Female,White,Blue
Y21134,Male,White,Dark
Y21136,Male,Hispanic,Hazel
Y21137,Male,White,Dark
Y21138,Male,Dark,Dark
Y21139,Male,White,Dark
Y21140,Male,Hispanic,Dark
Y21141,Male,Dark,Dark
Y21142,Male,Dark,Dark
Y21144,Male,Dark,Dark
Y21146,Male,Hispanic,Dark
Y21147,Male,Dark,Dark
Y21148,Male,White,Green
Y21149,Male,Dark,Dark
Y21150,Female,White,Blue
Y21151,Female,White,Hazel
Y21152,Male,White,Blue
Y21153,Male,White,Blue
Y21157,Male,Hispanic,Dark
Y21158,Male,Dark,Dark
Y21159,Male,White,Blue
Y21160,Male,White,Dark
Y21161,Male,Hispanic,Dark
Y21163,Male,Dark,Dark
Y21164,Male,Dark,Dark
Y21165,Male,Hispanic,Dark
Y21166,Male,Dark,Dark
Y21167,Male,Dark,Dark
Y21168,Male,Dark,Dark
Y21169,Male,Dark,Dark
Y21170,Male,Dark,Dark
Y21171,Male,White,Dark
Y21172,Male,White,Blue
Y21173,Male,Hispanic,Dark
Y21174,Female,White,Hazel
Y21176,Male,Dark,Dark
Y21179,Male,Hispanic,Dark
Y21181,Male,White,Hazel
Y21185,Male,Dark,Dark
Y21186,Male,Hispanic,Dark
Y21187,Female,White,Hazel
Y21189,Male,Dark,Dark
Y21191,Male,Dark,Dark
Y21192,Male,Hispanic,Dark
Y21193,Male,Dark,Dark
Y21194,Male,Hispanic,Dark
Y21195,Male,Dark,Dark
Y21196,Male,Dark,Dark
Y21198,Male,Hispanic,Dark
Y21199,Male,White,Dark
Y21200,Male,White,Dark
Y21202,Male,Dark,Dark
Y21203,Male,White,Blue
Y21204,Male,Dark,Dark
Y21205,Male,White,Dark
Y21206,Male,Hispanic,Dark
Y21207,Male,White,Blue
Y21208,Male,White,Blue
Y21209,Female,White,Blue
Y21210,Male,White,Blue
Y21211,Female,White,Dark
Y21212,Male,White,Dark
Y21213,Male,White,Green
Y21214,Female,White,Hazel
Y21217,Female,Dark,Dark
Y21218,Female,Dark,Dark
Y21219,Male,Dark,Dark
Y21220,Male,White,Blue
Y21221,Male,White,Blue
Y21222,Male,White,Dark
Y21223,Male,Dark,Dark
Y21224,Male,White,Hazel
Y21225,Male,White,Dark
Y21226,Male,Dark,Dark
Y21227,Male,Dark,Dark
Y21228,Male,White,Dark
Y21234,Male,Hispanic,Dark
Y21235,Male,Dark,Dark
Y21236,Male,White,Blue
Y21237,Male,Hispanic,Dark
Y21238,Male,White,Blue
Y21239,Male,White,Hazel
Y21241,Male,White,Blue
Y21243,Male,Dark,Dark
Y21244,Male,Dark,Dark
Y21246,Male,Dark,Dark
Y21248,Male,Hispanic,Dark
Y21251,Male,Dark,Dark
Y21253,Male,Hispanic,Dark
Y21254,Male,Dark,Dark
Y21255,Male,Dark,Dark
Y21259,Male,Dark,Dark
Y21260,Male,White,Dark
Y21261,Male,White,Blue
Y21262,Male,White,Green
Y21263,Male,White,Blue
Y21264,Male,White,Green
Y21265,Male,White,Blue
Y21266,Male,White,Hazel
Y21267,Male,White,Dark
Y21268,Female,White,Hazel
Y21269,Female,White,Blue
Y21271,Male,Hispanic,Dark
Y21272,Male,Hispanic,Dark
Y21273,Male,Dark,Dark
Y21274,Male,Hispanic,Dark
Y21278,Male,White,Green
Y21279,Male,Dark,Dark
Y21280,Male,Hispanic,Dark
Y21281,Male,White,Dark
Y21282,Male,White,Green
Y21283,Male,White,Dark
Y21284,Male,White,Dark
Y21285,Male,White,Green
Y21286,Male,Hispanic,Dark
Y21287,Male,Dark,Dark
Y21288,Male,White,Blue
Y21289,Male,Hispanic,Dark
Y21290,Male,Hispanic,Dark
Y21291,Male,White,Hazel
Y21292,Female,White,Blue
Y21293,Male,White,Dark
Y21294,Male,White,Green
Y21295,Male,Dark,Dark
Y21296,Male,Hispanic,Dark
Y21297,Male,Hispanic,Dark
Y21298,Male,Dark,Dark
Y21299,Male,White,Dark
Y21301,Male,Dark,Dark
Y21302,Male,Dark,Dark
Y21303,Male,Dark,Dark
Y21304,Male,Dark,Dark
Y21306,Male,Hispanic,Dark
Y21307,Male,Dark,Dark
Y21308,Male,Dark,Dark
Y21309,Male,Dark,Dark
Y21310,Male,White,Blue
Y21312,Male,White,Hazel
Y21314,Male,White,Dark
Y21315,Male,White,Dark
Y21320,Male,Hispanic,Dark
Y21321,Male,White,Dark
Y21324,Male,Hispanic,Dark
Y21325,Male,Dark,Dark
Y21326,Male,Dark,Dark
Y21327,Male,Hispanic,Dark
Y21328,Female,Dark,Dark
Y21329,Male,White,Hazel
Y21330,Male,Dark,Dark
Y21332,Male,White,Blue
Y21333,Male,White,Dark
Y21334,Male,White,Hazel
Y21335,Male,Hispanic,Dark
Y21336,Male,Dark,Dark
Y21337,Female,Dark,Dark
Y21338,Male,White,Dark
Y21341,Male,White,Blue
Y21342,Male,Dark,Dark
Y21343,Male,Dark,Dark
Y21344,Male,Dark,Dark
Y21345,Male,Dark,Dark
Y21346,Male,Hispanic,Dark
Y21350,Male,Hispanic,Dark
Y21351,Male,Dark,Dark
Y21352,Female,White,Dark
Y21353,Male,Dark,Dark
Y21354,Male,White,Hazel
Y21355,Male,Dark,Dark
Y21357,Male,Dark,Dark
Y21358,Male,Dark,Dark
Y21360,Male,Dark,Dark
Y21363,Male,Dark,Dark
Y21365,Male,Dark,Dark
Y21366,Male,Hispanic,Dark
Y21367,Male,Dark,Dark
Y21370,Female,White,Hazel
Y21373,Male,Hispanic,Dark
Y21375,Male,White,Dark
Y21376,Female,White,Dark
Y21377,Female,White,Dark
Y21379,Male,White,Dark
Y21380,Male,Dark,Dark
Y21381,Male,White,Blue
Y21382,Male,Hispanic,Dark
Y21384,Male,White,Dark
Y21385,Male,White,Blue
Y21386,Male,Hispanic,Dark
Y21387,Male,Dark,Dark
Y21388,Male,White,Dark
Y21389,Male,White,Green
Y21390,Female,White,Dark
Y21393,Male,White,Blue
Y21395,Female,Dark,Dark
Y21396,Female,Dark,Dark
Y21398,Female,Dark,Dark
Y21400,Female,White,Blue
Y21401,Male,White,Dark
Y21402,Male,Dark,Dark
Y21403,Male,White,Hazel
Y21404,Male,White,Blue
Y21405,Male,Dark,Dark
Y21408,Female,White,Green
Y21409,Male,Dark,Dark
Y21412,Female,Amer Indian,Dark
Y21413,Male,White,Blue
Y21415,Male,Dark,Hazel
Y21416,Male,Dark,Dark
Y21417,Male,White,Green
Y21418,Male,White,Hazel
Y21419,Male,Dark,Dark
Y21420,Male,Hispanic,Dark
Y21421,Male,Dark,Dark
Y21425,Male,Dark,Dark
Y21427,Male,White,Hazel
Y21428,Male,Hispanic,Dark
Y21429,Male,Hispanic,Dark
Y21431,Male,Dark,Dark
Y21432,Male,White,Blue
Y21433,Male,Dark,Dark
Y21434,Male,Dark,Dark
Y21435,Male,Hispanic,Dark
Y21436,Male,Hispanic,Dark
Y21437,Male,Dark,Dark
Y21438,Male,Dark,Dark
Y21439,Male,Dark,Dark
Y21440,Male,Dark,Dark
Y21441,Male,Dark,Dark
Y21442,Male,Hispanic,Dark
Y21443,Male,Dark,Dark
Y21444,Male,White,Blue
Y21445,Male,White,Green
Y21446,Male,White,Blue
Y21449,Female,White,Blue
Y21450,Female,White,Hazel
Y21451,Female,White,Hazel
Y21452,Male,Dark,Dark
Y21453,Male,Dark,Dark
Y21454,Male,Dark,Dark
Y21456,Male,Dark,Dark
Y21457,Male,Dark,Dark
Y21458,Male,Dark,Dark
Y21460,Male,Dark,Dark
Y21461,Male,Dark,Dark
Y21463,Male,White,Hazel
Y21470,Male,Dark,Dark
Y21471,Male,Dark,Dark
Y21472,Male,Hispanic,Dark
Y21473,Female,White,Dark
Y21474,Male,Hispanic,Dark
Y21475,Male,White,Blue
Y21477,Male,Dark,Dark
Y21479,Male,White,Hazel
Y21480,Male,Hispanic,Dark
Y21482,Male,Dark,Dark
Y21483,Male,Dark,Dark
Y21484,Male,Dark,Dark
Y21485,Male,Dark,Dark
Y21486,Male,Hispanic,Dark
Y21488,Female,White,Blue
Y21489,Female,White,Dark
Y21490,Male,White,Dark
Y21492,Male,White,Dark
Y21494,Male,White,Green
Y21501,Male,White,Hazel
Y21502,Male,Dark,Dark
Y21503,Female,Dark,Dark
Y21504,Male,White,Blue
Y21505,Male,Hispanic,Dark
Y21506,Male,Dark,Dark
Y21507,Male,Hispanic,Dark
Y21508,Male,White,Hazel
Y21510,Female,White,Blue
Y21514,Male,Dark,Dark
Y21515,Male,Dark,Dark
Y21516,Male,Dark,Dark
Y21517,Male,White,Dark
Y21519,Male,Dark,Dark
Y21521,Male,Dark,Dark
Y21522,Male,Unknown,Not Available
Y21523,Male,White,Hazel
Y21524,Female,White,Blue
Y21525,Male,White,Blue
Y21527,Male,White,Hazel
Y21528,Male,White,Dark
Y21530,Male,White,Blue
Y21535,Male,White,Dark
Y21536,Male,Dark,Dark
Y21538,Male,Dark,Dark
Y21539,Male,White,Dark
Y21540,Male,Dark,Dark
Y21541,Male,Dark,Dark
Y21542,Male,Hispanic,Dark
Y21543,Male,White,Green
Y21544,Male,Dark,Dark
Y21545,Male,Dark,Dark
Y21546,Male,White,Blue
Y21547,Male,Hispanic,Dark
Y21550,Male,Dark,Dark
Y21551,Male,White,Hazel
Y21552,Male,Dark,Dark
Y21553,Male,White,Blue
Y21556,Male,White,Blue
Y21557,Male,Dark,Dark
Y21558,Male,White,Green
Y21559,Female,White,Dark
Y21560,Male,White,Green
Y21561,Male,White,Green
Y21562,Male,White,Blue
Y21564,Female,Dark,Dark
Y21565,Female,White,Hazel
Y21566,Female,Dark,Dark
Y21567,Female,Dark,Dark
Y21569,Female,White,Green
Y21570,Male,White,Blue
Y21571,Male,Dark,Dark
Y21572,Female,White,Hazel
Y21573,Male,White,Green
Y21574,Male,White,Blue
Y21575,Male,White,Dark
Y21576,Male,White,Dark
Y21577,Male,Dark,Dark
Y21579,Male,White,Blue
Y21580,Male,Hispanic,Dark
Y21581,Male,Dark,Dark
Y21582,Male,White,Dark
Y21587,Male,White,Blue
Y21588,Male,White,Dark
Y21589,Male,White,Blue
Y21590,Male,White,Green
Y21591,Male,White,Dark
Y21592,Male,Dark,Dark
Y21593,Male,White,Dark
Y21594,Male,Dark,Dark
Y21595,Male,Dark,Dark
Y21597,Male,Hispanic,Dark
Y21598,Male,Dark,Dark
Y21599,Male,Dark,Dark
Y21602,Male,Dark,Dark
