ID,sex,race,eyes
Y12471,Male,Black,Brown
Y12473,Male,White,Hazel
Y12480,Female,White,Blue
Y12482,Male,White,Blue
Y12483,Male,Hispanic,Brown
Y12486,Male,Black,Brown
Y12490,Male,Hispanic,Brown
Y12494,Male,Hispanic,Green
Y12500,Male,White,Green
Y12503,Male,Hispanic,Brown
Y12505,Male,Black,Brown
Y12506,Male,Black,Brown
Y12507,Male,Hispanic,Brown
Y12508,Male,Black,Brown
Y12511,Male,White,Brown
Y12512,Male,White,Hazel
Y12513,Male,White,Brown
Y12514,Male,Amer Indian,Brown
Y12515,Male,Black,Brown
Y12516,Male,White,Blue
Y12518,Male,Hispanic,Brown
Y12521,Male,Black,Brown
Y12522,Male,White,Blue
Y12524,Male,White,Blue
Y12526,Male,White,Hazel
Y12527,Male,White,Green
Y12528,Male,White,Hazel
Y12529,Male,White,Blue
Y12530,Male,White,Brown
Y12533,Male,Black,Brown
Y12535,Female,Black,Brown
Y12536,Female,Bi-Racial,Black
Y12537,Female,White,Brown
Y12539,Male,White,Hazel
Y12541,Male,Black,Brown
Y12542,Male,White,Green
Y12544,Male,Black,Brown
Y12546,Male,Black,Brown
Y12549,Male,White,Hazel
Y12550,Male,Hispanic,Brown
Y12551,Male,Black,Brown
Y12552,Male,White,Brown
Y12554,Male,White,Brown
Y12555,Male,White,Brown
Y12557,Male,White,Blue
Y12560,Male,White,Brown
Y12562,Male,Hispanic,Brown
Y12565,Male,Black,Brown
Y12568,Male,White,Blue
Y12571,Male,White,Brown
Y12572,Male,White,Brown
Y12574,Male,Black,Brown
Y12580,Male,Black,Brown
Y12583,Male,White,Blue
Y12587,Male,White,Hazel
Y12588,Male,White,Blue
Y12589,Male,White,Blue
Y12591,Male,White,Black
Y12592,Male,Black,Black
Y12593,Male,Black,Black
Y12596,Male,Black,Brown
Y12597,Male,White,Blue
Y12599,Male,Hispanic,Brown
Y12600,Male,Hispanic,Brown
Y12601,Male,Black,Brown
Y12603,Male,Black,Brown
Y12604,Male,Black,Brown
Y12608,Male,Black,Brown
Y12609,Male,White,Green
Y12610,Male,Black,Brown
Y12611,Female,White,Hazel
Y12612,Female,White,Brown
Y12615,Male,White,Brown
Y12617,Male,White,Hazel
Y12618,Male,Black,Brown
Y12620,Male,White,Blue
Y12621,Male,White,Hazel
Y12623,Male,White,Hazel
Y12625,Male,Hispanic,Brown
Y12626,Male,Hispanic,Brown
Y12629,Male,Black,Brown
Y12630,Male,Black,Brown
Y12631,Male,Hispanic,Brown
Y12632,Male,White,Brown
Y12635,Male,Black,Brown
Y12637,Male,Black,Brown
Y12638,Male,Black,Brown
Y12640,Male,Black,Brown
Y12642,Male,Hispanic,Brown
Y12643,Male,White,Blue
Y12644,Male,Black,Brown
Y12645,Male,White,Hazel
Y12654,Female,Black,Brown
Y12657,Female,White,Green
Y12660,Male,White,Brown
Y12661,Male,White,Brown
Y12662,Male,Black,Brown
Y12664,Male,Black,Brown
Y12667,Male,Black,Brown
Y12668,Male,Hispanic,Brown
Y12669,Male,White,Brown
Y12670,Male,Black,Brown
Y12673,Male,Hispanic,Brown
Y12675,Male,Hispanic,Brown
Y12676,Male,White,Brown
Y12678,Male,Black,Brown
Y12679,Female,White,Brown
Y12680,Male,White,Hazel
Y12683,Male,Black,Brown
Y12686,Male,Hispanic,Brown
Y12688,Male,Black,Brown
Y12690,Male,Black,Brown
Y12691,Male,Black,Brown
Y12692,Male,Black,Brown
Y12694,Male,Hispanic,Brown
Y12698,Male,Black,Brown
Y12701,Male,Black,Brown
Y12702,Male,Black,Brown
Y12703,Male,Black,Brown
Y12705,Male,Hispanic,Brown
Y12706,Male,White,Green
Y12711,Male,Black,Brown
Y12712,Male,Amer Indian,Brown
Y12715,Male,Black,Brown
Y12716,Male,White,Brown
Y12717,Male,Black,Brown
Y12719,Male,White,Blue
Y12722,Male,White,Green
Y12723,Male,Black,Brown
Y12727,Male,White,Brown
Y12728,Male,Black,Brown
Y12731,Male,White,Green
Y12740,Male,Black,Brown
Y12743,Male,Black,Brown
Y12746,Male,Black,Brown
Y12750,Male,Hispanic,Brown
Y12752,Male,Black,Brown
Y12753,Male,Black,Brown
Y12755,Male,Hispanic,Brown
Y12759,Male,Hispanic,Brown
Y12761,Male,Hispanic,Brown
Y12763,Male,White,Blue
Y12764,Female,White,Hazel
Y12769,Male,White,Brown
Y12771,Male,Black,Brown
Y12772,Male,Black,Brown
Y12780,Male,Hispanic,Brown
Y12781,Male,Black,Hazel
Y12784,Male,Black,Brown
Y12785,Male,Black,Brown
Y12786,Male,White,Hazel
Y12788,Male,White,Green
Y12789,Male,Hispanic,Brown
Y12790,Male,Hispanic,Brown
Y12793,Male,Black,Brown
Y12794,Male,White,Brown
Y12795,Male,White,Blue
Y12797,Male,White,Hazel
Y12798,Female,White,Blue
Y12799,Male,White,Brown
Y12800,Male,White,Blue
Y12801,Male,White,Brown
Y12802,Male,White,Hazel
Y12803,Male,White,Brown
Y12804,Male,Black,Brown
Y12806,Male,White,Blue
Y12810,Male,Black,Brown
Y12813,Female,White,Green
Y12815,Female,Black,Brown
Y12820,Female,White,Green
Y12821,Male,White,Blue
Y12822,Male,White,Green
Y12823,Male,White,Blue
Y12825,Male,Black,Brown
Y12828,Male,Black,Brown
Y12830,Male,Black,Brown
Y12832,Male,Black,Brown
Y12833,Male,Black,Brown
Y12834,Male,White,Blue
Y12836,Male,White,Blue
Y12840,Male,Black,Black
Y12844,Male,Black,Black
Y12845,Male,Black,Brown
Y12848,Male,Hispanic,Brown
Y12849,Male,Black,Brown
Y12850,Female,White,Blue
Y12851,Male,Asian,Brown
Y12854,Male,Black,Brown
Y12859,Male,Black,Brown
Y12862,Male,Black,Brown
Y12863,Male,White,Blue
Y12864,Male,White,Brown
Y12866,Male,Black,Brown
Y12867,Male,White,Brown
Y12868,Male,Black,Brown
Y12869,Male,Hispanic,Brown
Y12870,Male,Black,Brown
Y12871,Male,Black,Brown
Y12873,Male,Black,Brown
Y12875,Male,Black,Brown
Y12877,Male,Hispanic,Brown
Y12881,Male,Black,Brown
Y12882,Female,White,Brown
Y12884,Female,White,Hazel
Y12888,Male,White,Blue
Y12889,Male,Black,Brown
Y12890,Male,Hispanic,Brown
Y12893,Male,Black,Brown
Y12894,Male,Black,Brown
Y12896,Male,White,Green
Y12898,Male,White,Blue
Y12899,Male,Black,Brown
Y12901,Male,Black,Not Available
Y12902,Male,Black,Brown
Y12903,Male,White,Brown
Y12906,Male,Black,Brown
Y12910,Male,White,Hazel
Y12911,Male,White,Brown
Y12914,Female,White,Blue
Y12915,Male,White,Brown
Y12916,Male,White,Blue
Y12917,Male,Hispanic,Brown
Y12920,Male,Hispanic,Brown
Y12921,Male,Black,Brown
Y12922,Male,Black,Brown
Y12925,Female,White,Blue
Y12929,Male,Black,Brown
Y12932,Male,Black,Brown
Y12936,Male,White,Blue
Y12938,Male,White,Brown
Y12940,Male,White,Brown
Y12942,Male,Black,Brown
Y12943,Male,White,Blue
Y12944,Male,White,Blue
Y12945,Male,White,Blue
Y12946,Male,White,Green
Y12949,Male,White,Hazel
Y12950,Female,White,Blue
Y12954,Male,Black,Brown
Y12955,Male,Black,Brown
Y12956,Male,White,Blue
Y12957,Male,Black,Brown
Y12958,Male,White,Brown
Y12959,Male,Black,Brown
Y12961,Male,Black,Brown
Y12964,Male,Black,Brown
Y12965,Male,White,Blue
Y12967,Male,White,Hazel
Y12968,Male,Hispanic,Brown
Y12971,Male,White,Brown
Y12973,Male,Black,Brown
Y12975,Male,White,Blue
Y12978,Male,White,Blue
Y12979,Male,White,Hazel
Y12980,Female,White,Green
Y12981,Female,Black,Black
Y12982,Male,Black,Brown
Y12983,Female,White,Brown
Y12992,Male,White,Blue
Y12993,Male,Black,Not Available
Y12997,Male,White,Blue
Y13000,Male,Black,Brown
Y13002,Male,Black,Brown
Y13003,Male,White,Brown
Y13005,Male,Hispanic,Brown
Y13006,Male,Hispanic,Brown
Y13012,Male,Black,Brown
Y13013,Male,Black,Brown
Y13015,Male,Black,Brown
Y13017,Male,Black,Brown
Y13018,Male,Black,Brown
Y13019,Male,Black,Brown
Y13020,Male,Black,Brown
Y13021,Male,Hispanic,Brown
Y13022,Male,Black,Brown
Y13023,Male,Black,Brown
Y13025,Male,Black,Brown
Y13026,Male,Black,Brown
Y13028,Male,Black,Brown
Y13029,Male,Black,Brown
Y13032,Male,Black,Brown
Y13033,Male,Black,Brown
Y13034,Male,Black,Brown
Y13035,Male,White,Hazel
Y13039,Male,Hispanic,Brown
Y13042,Male,Hispanic,Brown
Y13044,Male,Hispanic,Brown
Y13045,Male,Black,Hazel
Y13047,Male,Black,Brown
Y13049,Male,White,Hazel
Y13051,Male,White,Blue
Y13052,Female,White,Brown
Y13053,Female,White,Blue
Y13058,Male,White,Blue
Y13059,Male,Black,Brown
Y13065,Male,Black,Brown
Y13066,Male,Black,Brown
Y13070,Male,Black,Brown
Y13071,Male,Hispanic,Brown
Y13072,Male,White,Brown
Y13073,Male,Black,Brown
Y13074,Male,Black,Brown
Y13075,Male,Black,Brown
Y13078,Male,Black,Brown
Y13080,Male,Black,Brown
Y13090,Male,Black,Brown
Y13091,Male,Black,Brown
Y13093,Male,Black,Brown
Y13095,Female,White,Brown
Y13101,Male,White,Green
Y13103,Male,Hispanic,Brown
Y13104,Male,Black,Brown
Y13106,Male,Black,Brown
Y13108,Male,Black,Brown
Y13110,Male,Hispanic,Brown
Y13113,Male,Hispanic,Brown
Y13114,Male,Black,Brown
Y13115,Male,Black,Brown
Y13116,Female,White,Blue
Y13117,Female,White,Green
Y13118,Male,White,Blue
Y13119,Male,White,Brown
Y13121,Female,White,Blue
Y13122,Male,White,Brown
Y13127,Male,Black,Brown
Y13134,Male,Black,Brown
Y13135,Male,Black,Brown
Y13136,Male,Black,Brown
Y13141,Male,Hispanic,Brown
Y13144,Male,White,Brown
Y13145,Male,Hispanic,Brown
Y13146,Male,Black,Brown
Y13154,Male,Black,Brown
Y13156,Male,Black,Brown
Y13160,Male,White,Blue
Y13162,Male,Hispanic,Brown
Y13163,Male,White,Blue
Y13164,Male,White,Blue
Y13165,Male,White,Blue
Y13167,Male,Black,Brown
Y13169,Male,White,Green
Y13171,Male,Black,Brown
Y13178,Female,Black,Brown
Y13180,Female,White,Green
Y13183,Female,Black,Brown
Y13184,Female,Black,Brown
Y13186,Female,White,Brown
Y13188,Female,White,Brown
Y13189,Female,White,Blue
Y13191,Male,Black,Brown
Y13192,Male,Black,Brown
Y13193,Male,Black,Brown
Y13194,Male,Black,Brown
Y13197,Male,Hispanic,Brown
Y13199,Male,Hispanic,Green
Y13200,Male,Black,Brown
Y13205,Male,Hispanic,Black
Y13206,Male,White,Brown
Y13207,Male,Black,Brown
Y13209,Male,Black,Brown
Y13213,Male,White,Blue
Y13214,Male,Black,Brown
Y13216,Male,Black,Brown
Y13220,Male,Black,Brown
Y13221,Male,Hispanic,Brown
Y13224,Male,Black,Brown
Y13225,Male,White,Green
Y13226,Male,White,Brown
Y13227,Male,Black,Brown
Y13229,Male,Black,Brown
Y13230,Male,Black,Brown
Y13231,Male,Black,Brown
Y13232,Male,Hispanic,Brown
Y13233,Male,White,Brown
Y13236,Male,White,Hazel
Y13237,Male,White,Green
Y13238,Male,White,Brown
Y13244,Male,Black,Brown
Y13245,Male,White,Brown
Y13246,Male,Black,Brown
Y13249,Male,Black,Brown
Y13250,Male,White,Brown
Y13252,Male,Black,Brown
Y13253,Male,White,Hazel
Y13257,Male,Black,Brown
Y13262,Female,White,Brown
Y13263,Male,White,Green
Y13264,Male,Hispanic,Brown
Y13269,Male,White,Brown
Y13270,Male,Hispanic,Brown
Y13273,Male,Black,Brown
Y13276,Female,Black,Brown
Y13279,Male,Black,Brown
Y13281,Male,White,Hazel
Y13282,Male,White,Brown
Y13283,Male,White,Green
Y13285,Male,Black,Brown
Y13288,Male,Hispanic,Brown
Y13290,Male,White,Green
Y13291,Male,White,Brown
Y13293,Male,Black,Brown
Y13294,Male,Black,Brown
Y13296,Male,Black,Brown
Y13298,Male,Black,Brown
Y13299,Male,Black,Brown
Y13302,Male,Hispanic,Brown
Y13303,Male,White,Green
Y13304,Female,White,Black
Y13305,Female,White,Green
Y13310,Male,Hispanic,Brown
Y13311,Male,Hispanic,Brown
Y13313,Male,White,Brown
Y13316,Male,Black,Brown
Y13317,Male,Black,Brown
Y13320,Male,Black,Brown
Y13323,Female,White,Green
Y13324,Male,Black,Brown
Y13325,Male,White,Hazel
Y13326,Female,Black,Brown
Y13328,Male,White,Blue
Y13329,Male,White,Hazel
Y13332,Male,Black,Brown
Y13335,Male,White,Brown
Y13336,Male,White,Blue
Y13337,Male,Hispanic,Brown
Y13338,Male,Hispanic,Brown
Y13339,Male,White,Blue
Y13340,Male,Black,Brown
Y13342,Male,Hispanic,Brown
Y13343,Male,Black,Brown
Y13344,Male,Hispanic,Brown
Y13347,Male,Hispanic,Brown
Y13349,Male,Hispanic,Brown
Y13350,Male,Hispanic,Brown
Y13354,Male,Black,Brown
Y13355,Male,Black,Brown
Y13356,Male,Black,Brown
Y13358,Male,Black,Brown
Y13360,Male,Black,Brown
Y13361,Male,White,Blue
Y13362,Male,White,Green
Y13363,Female,White,Brown
Y13364,Male,White,Blue
Y13367,Female,White,Blue
Y13368,Female,Black,Brown
Y13371,Female,Black,Brown
Y13373,Female,Black,Brown
Y13375,Female,Hispanic,Brown
Y13376,Male,Black,Brown
Y13377,Male,White,Brown
Y13378,Male,White,Not Available
Y13379,Male,White,Blue
Y13380,Male,White,Green
Y13382,Male,White,Brown
Y13383,Male,White,Brown
Y13385,Male,White,Blue
Y13386,Male,White,Brown
Y13388,Male,White,Blue
Y13395,Male,White,Green
Y13396,Male,Black,Brown
Y13399,Male,Black,Brown
Y13400,Male,White,Blue
Y13401,Male,White,Blue
Y13402,Male,Black,Brown
Y13403,Male,Hispanic,Brown
Y13406,Male,Black,Brown
Y13408,Male,Black,Brown
Y13409,Male,Hispanic,Brown
Y13410,Male,Black,Brown
Y13414,Male,Hispanic,Brown
Y13415,Male,Black,Brown
Y13417,Male,White,Blue
Y13421,Male,Hispanic,Brown
Y13424,Male,White,Blue
Y13425,Male,Hispanic,Brown
Y13426,Male,Black,Brown
Y13430,Male,White,Brown
Y13431,Male,White,Hazel
Y13433,Male,Black,Brown
Y13439,Male,Black,Brown
Y13440,Male,Black,Brown
Y13441,Male,White,Blue
Y13443,Male,Hispanic,Brown
Y13444,Male,White,Brown
Y13445,Male,Black,Brown
Y13448,Male,Black,Brown
Y13451,Male,Hispanic,Brown
Y13454,Female,White,Green
Y13455,Male,Black,Brown
Y13457,Male,Black,Brown
Y13458,Male,Black,Brown
Y13462,Female,White,Blue
Y13465,Male,White,Hazel
Y13468,Female,White,Hazel
Y13469,Female,White,Hazel
Y13472,Female,White,Green
Y13475,Male,White,Blue
Y13476,Male,Hispanic,Brown
Y13478,Male,Black,Brown
Y13481,Male,Black,Brown
Y13482,Male,White,Blue
Y13483,Male,Hispanic,Brown
Y13487,Male,Hispanic,Brown
Y13489,Male,Black,Brown
Y13490,Male,Black,Brown
Y13491,Male,White,Blue
Y13492,Male,Black,Brown
Y13493,Male,Black,Brown
Y13494,Male,White,Blue
Y13503,Male,Hispanic,Brown
Y13505,Male,Black,Brown
Y13506,Male,Hispanic,Brown
Y13507,Male,White,Blue
Y13509,Female,White,Green
Y13512,Male,White,Hazel
Y13513,Female,Black,Brown
Y13516,Female,Black,Brown
Y13518,Male,White,Green
Y13521,Male,Black,Brown
Y13522,Male,White,Brown
Y13524,Male,Black,Brown
Y13526,Male,White,Green
Y13529,Male,Black,Brown
Y13532,Male,Black,Brown
Y13535,Male,Black,Brown
Y13536,Male,Black,Brown
Y13537,Male,Black,Brown
Y13539,Male,Black,Brown
Y13540,Male,Black,Brown
Y13541,Male,Hispanic,Brown
Y13542,Male,Black,Brown
Y13543,Male,Hispanic,Brown
Y13544,Male,Hispanic,Brown
Y13545,Male,Black,Brown
Y13547,Male,White,Brown
Y13550,Male,Black,Brown
Y13551,Male,Black,Brown
Y13553,Male,White,Green
Y13555,Male,Hispanic,Brown
Y13556,Male,White,Brown
Y13561,Male,Black,Brown
Y13563,Male,Black,Brown
Y13566,Male,Black,Brown
Y13570,Female,Black,Brown
Y13572,Male,White,Hazel
Y13573,Male,Hispanic,Brown
Y13575,Male,Hispanic,Brown
Y13576,Male,Black,Brown
Y13577,Male,White,Green
Y13579,Male,Hispanic,Hazel
Y13584,Male,Hispanic,Brown
Y13586,Male,White,Hazel
Y13587,Male,Black,Brown
Y13589,Female,White,Blue
Y13590,Male,Black,Brown
Y13591,Male,White,Green
Y13592,Male,Black,Brown
Y13593,Male,White,Blue
Y13595,Male,Black,Brown
Y13597,Male,Black,Brown
Y13598,Male,White,Hazel
Y13599,Female,Hispanic,Brown
Y13600,Male,Black,Black
Y13602,Male,Black,Brown
Y13603,Male,Black,Brown
Y13605,Male,Black,Brown
Y13606,Male,Black,Brown
Y13607,Male,Hispanic,Brown
Y13608,Male,Black,Brown
Y13609,Male,Black,Brown
Y13611,Male,Black,Brown
Y13612,Female,White,Blue
Y13614,Male,Black,Brown
Y13616,Male,White,Brown
Y13617,Female,White,Blue
Y13618,Male,White,Blue
Y13621,Male,Black,Brown
Y13624,Male,Hispanic,Brown
Y13625,Male,Black,Brown
Y13627,Male,Hispanic,Brown
Y13629,Male,Black,Brown
Y13630,Male,Asian,Brown
Y13631,Male,Black,Brown
Y13632,Male,Black,Brown
Y13633,Male,Black,Brown
Y13634,Male,Black,Brown
Y13636,Female,White,Blue
Y13637,Female,White,Brown
Y13641,Male,Black,Brown
Y13644,Male,Black,Brown
Y13645,Male,Black,Brown
Y13647,Male,Black,Brown
Y13648,Male,Hispanic,Brown
Y13649,Male,Black,Brown
Y13650,Male,Black,Brown
Y13651,Male,Black,Brown
Y13652,Male,White,Hazel
Y13654,Male,Black,Brown
Y13655,Male,Black,Brown
Y13656,Male,Hispanic,Brown
Y13657,Male,Hispanic,Brown
Y13659,Male,White,Green
Y13661,Male,Black,Brown
Y13662,Male,Black,Brown
Y13663,Male,Black,Brown
Y13665,Male,White,Blue
Y13668,Male,Black,Brown
Y13670,Male,White,Brown
Y13671,Male,White,Hazel
Y13672,Male,Black,Brown
Y13673,Male,White,Hazel
Y13674,Male,Black,Brown
Y13675,Female,White,Brown
Y13679,Female,Black,Brown
Y13680,Female,Black,Brown
Y13681,Female,Black,Brown
Y13682,Female,Black,Brown
Y13683,Female,Black,Brown
Y13685,Male,White,Blue
Y13687,Male,White,Blue
Y13688,Male,White,Blue
Y13689,Male,White,Hazel
Y13690,Male,White,Green
Y13694,Male,White,Brown
Y13703,Male,White,Blue
Y13705,Male,Black,Brown
Y13707,Male,Black,Brown
Y13709,Male,Hispanic,Brown
Y13710,Male,Hispanic,Brown
Y13711,Male,Black,Brown
Y13712,Male,Black,Brown
Y13713,Male,White,Brown
Y13714,Male,Black,Brown
Y13716,Male,Black,Brown
Y13717,Male,Hispanic,Brown
Y13721,Male,Black,Brown
Y13722,Male,Black,Brown
Y13723,Male,Hispanic,Brown
Y13724,Male,White,Blue
Y13725,Male,Black,Brown
Y13726,Male,Hispanic,Brown
Y13727,Male,Black,Brown
Y13728,Male,Black,Brown
Y13729,Male,Black,Brown
Y13730,Female,White,Blue
Y13731,Female,White,Green
Y13735,Male,Hispanic,Brown
Y13736,Male,White,Blue
Y13739,Male,Black,Black
Y13740,Male,Hispanic,Brown
Y13743,Male,White,Brown
Y13744,Male,White,Brown
Y13745,Male,Hispanic,Brown
Y13747,Male,Black,Brown
Y13748,Male,Hispanic,Brown
Y13750,Male,Black,Brown
Y13752,Male,White,Blue
Y13755,Male,White,Blue
Y13756,Male,Black,Brown
Y13757,Male,Hispanic,Brown
Y13758,Male,Hispanic,Brown
Y13762,Male,Black,Brown
Y13763,Male,Black,Brown
Y13764,Male,White,Brown
Y13766,Male,Black,Brown
Y13768,Male,Black,Brown
Y13769,Male,Hispanic,Brown
Y13770,Male,Black,Brown
Y13771,Male,Black,Brown
Y13772,Male,Asian,Brown
Y13773,Male,Hispanic,Brown
Y13775,Male,White,Brown
Y13777,Male,Black,Brown
Y13779,Male,Black,Brown
Y13780,Male,Black,Brown
Y13783,Male,White,Brown
Y13785,Male,Black,Brown
Y13786,Male,Black,Brown
Y13787,Male,Black,Brown
Y13791,Male,White,Green
Y13794,Male,White,Green
Y13795,Male,White,Brown
Y13797,Male,Hispanic,Brown
Y13798,Male,Black,Brown
Y13800,Male,Hispanic,Brown
Y13803,Male,Black,Brown
Y13804,Male,Hispanic,Brown
Y13806,Male,Black,Brown
Y13808,Male,Black,Brown
Y13810,Female,White,Blue
Y13813,Male,White,Blue
Y13814,Male,Hispanic,Brown
Y13815,Male,White,Green
Y13816,Male,White,Brown
Y13817,Male,White,Green
Y13820,Female,White,Brown
Y13821,Female,White,Brown
Y13822,Female,White,Blue
Y13824,Female,Hispanic,Brown
Y13826,Female,Hispanic,Brown
Y13827,Female,Black,Brown
Y13828,Male,White,Blue
Y13829,Male,Black,Brown
Y13830,Male,White,Brown
Y13831,Female,White,Hazel
Y13832,Male,Black,Brown
Y13836,Male,White,Brown
Y13837,Male,White,Brown
Y13840,Male,Black,Brown
Y13844,Male,Hispanic,Brown
Y13847,Male,Black,Brown
Y13849,Male,White,Hazel
Y13851,Male,Hispanic,Brown
Y13855,Male,Hispanic,Brown
Y13858,Male,Black,Brown
Y13859,Male,Hispanic,Brown
Y13866,Male,Black,Brown
Y13870,Male,Hispanic,Brown
Y13874,Male,Black,Brown
Y13876,Male,Black,Brown
Y13878,Male,White,Green
Y13879,Male,Hispanic,Brown
Y13880,Male,Black,Brown
Y13881,Male,Black,Brown
Y13884,Male,White,Blue
Y13885,Male,White,Not Available
Y13888,Male,White,Brown
Y13889,Male,Black,Brown
Y13891,Male,White,Brown
Y13894,Male,White,Brown
Y13895,Male,White,Blue
Y13896,Male,Black,Brown
Y13898,Male,Black,Brown
Y13899,Male,Black,Brown
Y13902,Male,White,Blue
Y13904,Male,Hispanic,Brown
Y13910,Male,Black,Brown
Y13911,Male,Black,Brown
Y13914,Female,Black,Brown
Y13916,Male,Hispanic,Brown
Y13917,Male,White,Brown
Y13918,Female,White,Green
Y13922,Male,White,Brown
Y13923,Male,Black,Brown
Y13925,Male,Black,Brown
Y13926,Male,Black,Brown
Y13927,Male,White,Blue
Y13932,Male,White,Brown
Y13933,Male,White,Brown
Y13935,Male,White,Brown
Y13936,Male,Hispanic,Brown
Y13937,Male,White,Blue
Y13944,Female,Black,Brown
Y13945,Male,Hispanic,Brown
Y13946,Male,Hispanic,Brown
Y13947,Male,Black,Brown
Y13948,Male,Black,Brown
Y13949,Male,Hispanic,Brown
Y13951,Male,White,Blue
Y13953,Male,Hispanic,Brown
Y13955,Male,Hispanic,Brown
Y13956,Male,Black,Brown
Y13958,Female,Hispanic,Brown
Y13959,Male,Black,Brown
Y13960,Male,Hispanic,Brown
Y13961,Male,White,Brown
Y13962,Male,Black,Brown
Y13963,Male,White,Blue
Y13966,Male,White,Blue
Y13969,Male,Black,Brown
Y13970,Male,White,Hazel
Y13972,Male,Black,Brown
Y13973,Male,Black,Brown
Y13974,Male,White,Brown
Y13975,Male,White,Brown
Y13976,Male,White,Brown
Y13979,Male,White,Blue
Y13980,Male,White,Blue
Y13981,Female,White,Brown
Y13982,Male,White,Hazel
Y13984,Male,White,Blue
Y13985,Male,White,Hazel
Y13986,Male,White,Blue
Y13988,Male,White,Brown
Y13990,Female,White,Brown
Y13993,Female,Black,Brown
Y13996,Female,Hispanic,Brown
Y13997,Female,Black,Brown
Y13999,Female,White,Green
Y14000,Male,White,Brown
Y14002,Male,White,Brown
Y14004,Male,Black,Brown
Y14008,Male,Black,Brown
Y14012,Male,Black,Brown
Y14013,Male,Hispanic,Brown
Y14014,Female,White,Hazel
Y14016,Male,White,Black
Y14019,Male,White,Brown
Y14021,Male,Black,Brown
Y14024,Male,Hispanic,Brown
Y14028,Male,Black,Brown
Y14029,Male,Black,Brown
Y14031,Male,Black,Brown
Y14032,Male,Black,Brown
Y14033,Male,Black,Brown
Y14034,Male,Hispanic,Brown
Y14037,Male,Black,Brown
Y14039,Male,Black,Brown
Y14040,Male,White,Brown
Y14041,Male,Black,Brown
Y14042,Male,Black,Brown
Y14043,Male,Black,Brown
Y14044,Male,Black,Brown
Y14045,Male,Black,Brown
Y14047,Male,Black,Brown
Y14049,Male,Black,Brown
Y14051,Male,White,Blue
Y14053,Male,Black,Brown
Y14055,Male,White,Hazel
Y14056,Male,Hispanic,Brown
Y14059,Male,White,Blue
Y14060,Male,White,Brown
Y14065,Male,Black,Brown
Y14067,Male,Black,Brown
Y14070,Male,White,Brown
Y14071,Male,White,Blue
Y14072,Male,White,Hazel
Y14073,Male,Black,Brown
Y14074,Male,Black,Brown
Y14076,Male,Black,Brown
Y14077,Male,Black,Brown
Y14078,Male,Black,Brown
Y14079,Male,Black,Brown
Y14083,Male,Hispanic,Brown
Y14086,Male,White,Blue
Y14087,Female,White,Green
Y14092,Male,Black,Brown
Y14094,Male,Hispanic,Brown
Y14095,Male,Hispanic,Brown
Y14096,Male,Hispanic,Brown
Y14097,Male,Hispanic,Brown
Y14098,Male,Black,Brown
Y14099,Male,Black,Brown
Y14100,Male,Black,Brown
Y14102,Male,Black,Brown
Y14105,Female,White,Blue
Y14107,Male,White,Blue
Y14109,Male,Hispanic,Brown
Y14110,Male,White,Brown
Y14112,Male,Hispanic,Brown
Y14113,Female,White,Blue
Y14114,Male,Black,Brown
Y14116,Male,Black,Brown
Y14117,Male,White,Green
Y14119,Male,Black,Brown
Y14121,Male,Black,Brown
Y14122,Male,Black,Brown
Y14123,Male,Black,Brown
Y14126,Male,Hispanic,Brown
Y14127,Male,Black,Brown
Y14129,Male,White,Blue
Y14130,Male,White,Brown
Y14136,Female,White,Blue
Y14137,Female,Black,Brown
Y14138,Female,White,Brown
Y14139,Male,Black,Brown
Y14144,Male,White,Brown
Y14145,Female,Black,Black
Y14148,Female,Hispanic,Green
Y14149,Female,White,Blue
Y14150,Female,White,Brown
Y14151,Female,Black,Brown
Y14153,Female,Black,Brown
Y14160,Male,Black,Brown
Y14161,Male,Black,Brown
Y14162,Male,White,Brown
Y14164,Male,Hispanic,Brown
Y14166,Male,Hispanic,Brown
Y14167,Male,Black,Brown
Y14168,Male,Black,Brown
Y14170,Male,White,Brown
Y14173,Male,Hispanic,Brown
Y14176,Male,White,Blue
Y14178,Male,White,Brown
Y14180,Male,Black,Hazel
Y14182,Female,White,Brown
Y14183,Male,Black,Brown
Y14185,Male,Hispanic,Brown
Y14186,Male,Black,Brown
Y14187,Male,White,Brown
Y14188,Male,Black,Brown
Y14190,Male,Hispanic,Brown
Y14191,Male,Black,Brown
Y14193,Male,Black,Brown
Y14194,Male,Black,Brown
Y14199,Male,Black,Brown
Y14200,Male,Black,Brown
Y14202,Male,Black,Brown
Y14204,Male,Black,Brown
Y14205,Male,Black,Brown
Y14206,Male,Black,Brown
Y14208,Male,Black,Brown
Y14210,Male,Hispanic,Brown
Y14212,Male,Black,Brown
Y14215,Male,White,Blue
Y14216,Male,White,Blue
Y14218,Female,White,Green
Y14220,Male,White,Brown
Y14221,Male,Hispanic,Brown
Y14222,Male,White,Green
Y14223,Male,White,Hazel
Y14225,Male,Black,Brown
Y14227,Male,Black,Brown
Y14229,Male,Hispanic,Brown
Y14230,Male,Black,Brown
Y14232,Male,Hispanic,Brown
Y14234,Male,Black,Brown
Y14238,Female,White,Green
Y14241,Male,White,Blue
Y14242,Male,White,Brown
Y14243,Male,White,Brown
Y14245,Male,Black,Brown
Y14248,Male,White,Brown
Y14249,Male,White,Blue
Y14252,Male,Hispanic,Brown
